CaseID,ActivityID,CompleteTimestamp
1114,9,2011-06-07 22:28:58
1114,8,2011-06-22 21:01:13
1114,6,2011-06-22 21:02:19
1115,1,2012-02-28 19:47:09
1115,8,2012-02-28 19:47:25
1115,6,2012-02-29 01:40:58
1116,1,2012-07-30 23:42:21
1116,8,2012-07-31 23:23:18
1116,6,2012-08-28 23:03:21
1117,1,2011-10-26 23:30:54
1117,8,2011-11-02 17:13:17
1117,6,2011-11-02 17:13:25
1118,1,2011-09-05 22:28:02
1118,1,2011-09-09 18:03:27
1118,8,2011-09-15 18:57:15
1118,6,2011-09-15 23:06:12
1119,1,2011-05-26 16:26:22
1119,8,2011-05-26 16:26:50
1119,6,2011-05-31 23:00:20
1120,1,2012-01-05 17:26:10
1120,8,2012-01-05 17:26:27
1120,6,2012-01-05 19:20:52
1121,1,2010-04-28 21:40:05
1121,8,2010-05-12 17:51:57
1121,6,2010-05-12 17:52:03
1122,1,2012-07-31 15:20:05
1122,8,2012-07-31 15:20:14
1122,6,2012-07-31 18:24:45
1123,1,2010-11-16 19:40:24
1123,8,2010-11-16 19:40:56
1123,6,2010-11-16 20:32:57
1125,1,2012-05-17 22:34:02
1125,8,2012-05-17 23:07:53
1125,6,2012-05-18 22:22:22
1126,1,2012-01-10 22:31:21
1126,6,2012-01-13 17:28:55
1126,6,2012-01-13 17:28:56
1127,1,2012-01-18 18:39:21
1127,8,2012-01-18 20:23:37
1127,6,2012-01-18 23:14:02
1128,1,2012-04-11 20:51:59
1128,8,2012-04-11 20:52:12
1128,6,2012-04-16 17:54:56
1130,1,2010-02-10 01:07:04
1130,8,2010-02-10 01:07:11
1130,6,2010-02-10 01:07:18
1131,1,2012-03-28 17:03:55
1131,8,2012-03-28 17:04:21
1131,6,2012-03-28 17:08:00
1132,1,2012-01-11 19:52:28
1132,8,2012-01-11 22:40:05
1132,6,2012-01-19 00:15:37
1133,1,2012-01-18 19:23:55
1133,8,2012-01-18 19:24:06
1133,6,2012-01-18 22:50:24
1134,1,2012-07-17 15:22:25
1134,8,2012-07-17 15:22:33
1134,6,2012-07-17 20:52:35
1135,1,2012-06-08 16:03:05
1135,8,2012-06-08 16:03:28
1135,4,2012-06-14 15:56:56
1135,6,2012-07-13 21:19:37
1136,1,2012-06-12 16:23:44
1136,6,2012-06-15 14:56:23
1137,1,2012-06-18 18:44:18
1137,8,2012-06-18 22:46:31
1137,6,2012-06-18 22:46:46
1138,1,2012-01-10 01:23:38
1138,8,2012-01-10 01:23:57
1138,6,2012-01-17 20:49:33
1139,1,2011-12-14 00:51:46
1139,8,2011-12-14 00:52:10
1139,6,2011-12-14 01:57:49
1140,1,2011-01-19 18:17:21
1140,8,2011-01-25 19:28:10
1140,9,2011-01-26 01:33:05
1140,8,2011-02-09 20:37:25
1140,6,2011-02-09 20:37:34
1141,1,2010-08-11 20:41:35
1141,8,2010-08-30 23:03:37
1141,9,2010-08-30 23:04:04
1141,8,2010-09-13 16:50:59
1141,9,2010-09-13 16:51:37
1141,8,2010-09-13 18:33:01
1141,9,2010-09-13 18:33:06
1141,8,2010-09-13 18:33:18
1141,9,2010-09-13 18:33:27
1141,8,2010-09-20 17:04:20
1141,6,2010-09-20 17:04:28
1143,1,2012-07-23 19:01:18
1143,8,2012-07-23 23:01:05
1143,6,2012-07-25 16:28:00
1146,1,2011-04-04 18:13:39
1146,8,2011-04-04 18:14:04
1146,6,2011-04-04 18:16:27
1147,1,2011-01-11 20:54:55
1147,8,2011-01-14 17:33:59
1147,6,2011-01-14 17:52:06
1148,1,2010-12-14 20:04:53
1148,8,2010-12-14 20:05:16
1148,6,2010-12-14 20:05:33
1149,1,2011-10-25 15:25:02
1149,8,2011-10-25 15:26:54
1149,6,2011-10-25 17:50:54
1150,1,2010-10-11 16:44:04
1150,8,2010-10-11 23:25:04
1150,6,2010-10-11 23:25:54
1151,1,2010-05-25 00:34:26
1151,8,2010-06-30 00:11:34
1151,6,2010-06-30 00:18:05
1152,1,2010-10-05 16:03:32
1152,8,2010-10-06 16:51:51
1152,6,2010-10-06 16:59:12
1153,1,2012-01-11 00:57:01
1153,8,2012-01-16 17:53:10
1153,9,2012-01-28 00:32:26
1153,6,2012-02-01 02:04:22
1154,1,2012-05-21 15:18:26
1154,9,2012-05-21 15:19:22
1154,8,2012-05-21 15:26:51
1154,6,2012-05-21 16:22:00
1154,6,2012-05-21 16:22:01
1155,1,2010-09-16 20:40:30
1155,8,2010-09-22 21:06:53
1155,9,2010-09-23 16:55:05
1155,8,2010-09-30 21:01:01
1155,6,2010-09-30 21:01:10
1157,1,2011-09-14 23:45:59
1157,8,2011-09-26 23:57:04
1157,6,2011-09-28 15:56:30
1158,1,2011-06-23 15:35:48
1158,1,2011-06-23 15:36:08
1158,8,2011-06-23 17:52:00
1158,9,2011-06-23 18:00:20
1158,8,2011-07-21 21:33:50
1158,6,2011-07-21 21:33:58
1160,1,2011-04-14 15:32:36
1160,8,2011-04-14 15:58:44
1160,6,2011-04-14 23:03:02
1161,1,2012-07-18 17:00:13
1161,8,2012-07-20 15:52:34
1161,6,2012-07-20 18:07:28
1162,1,2011-01-26 23:45:02
1162,8,2011-01-27 17:40:54
1162,6,2011-01-31 22:34:41
1163,1,2012-07-24 15:38:39
1163,6,2012-07-24 15:39:01
1165,1,2010-09-15 15:50:56
1165,8,2010-09-15 15:51:39
1165,6,2010-09-15 15:52:02
1166,1,2010-10-25 21:16:01
1166,8,2010-10-26 15:49:21
1166,6,2010-10-26 15:50:24
1167,1,2011-02-14 18:03:48
1167,8,2011-02-14 18:04:20
1167,9,2011-02-16 01:14:19
1167,8,2011-03-14 18:31:02
1167,6,2011-03-14 18:31:18
1168,1,2011-06-17 23:59:46
1168,9,2011-06-18 00:00:22
1168,8,2011-07-07 00:08:34
1168,6,2011-07-19 15:57:22
1168,6,2011-07-19 15:57:23
1169,1,2012-07-30 23:03:11
1169,6,2012-07-31 21:37:16
1170,1,2011-01-31 18:12:34
1170,8,2011-01-31 19:43:27
1170,6,2011-02-02 01:37:01
1171,1,2011-12-13 17:19:55
1171,8,2011-12-13 20:13:25
1171,6,2011-12-13 20:22:43
1172,1,2012-03-19 19:50:29
1172,8,2012-03-29 22:18:31
1172,9,2012-04-02 15:52:47
1172,6,2012-04-02 17:05:06
1173,1,2010-06-22 22:33:44
1173,8,2010-06-30 23:24:53
1173,9,2010-07-01 17:02:51
1173,8,2010-07-06 17:36:29
1173,2,2010-07-06 18:36:50
1173,6,2010-07-12 16:37:51
1173,8,2010-07-14 22:02:02
1173,6,2010-07-15 18:19:02
1174,1,2011-05-18 16:34:39
1174,8,2011-05-18 16:35:01
1174,6,2011-05-18 23:55:18
1175,1,2012-01-12 00:59:39
1175,8,2012-01-16 18:46:04
1175,6,2012-01-16 20:20:57
1175,8,2012-01-16 20:21:55
1175,6,2012-01-16 20:45:15
1177,1,2011-12-12 19:23:38
1177,8,2011-12-12 20:37:24
1177,6,2011-12-13 23:00:43
1178,1,2011-04-05 16:07:00
1178,8,2011-04-05 16:07:14
1178,6,2011-04-05 16:09:39
1180,1,2010-07-01 22:30:32
1180,8,2010-08-09 17:34:20
1180,9,2010-08-09 17:34:30
1180,8,2010-08-11 00:06:20
1180,6,2010-08-11 00:07:04
1181,1,2012-02-13 18:15:33
1181,8,2012-02-13 18:19:18
1181,6,2012-02-13 20:42:19
1182,1,2011-03-04 18:29:57
1182,8,2011-03-04 18:30:34
1182,6,2011-03-18 17:21:06
1183,1,2010-07-08 23:35:41
1183,8,2010-07-08 23:41:10
1183,9,2010-07-08 23:41:22
1183,8,2010-07-09 16:38:50
1183,6,2010-07-09 16:38:59
1184,1,2010-05-20 21:58:47
1184,8,2010-05-27 00:12:55
1184,6,2010-05-27 00:14:20
1185,1,2012-08-10 14:49:50
1185,8,2012-08-10 15:33:45
1185,6,2012-08-10 15:42:42
1186,1,2011-10-05 16:59:00
1186,8,2011-10-21 16:18:58
1186,6,2011-10-21 16:27:54
1187,1,2012-07-24 15:22:02
1187,8,2012-07-24 16:11:53
1187,6,2012-07-24 22:39:54
1188,1,2012-05-03 23:51:50
1188,8,2012-05-10 00:06:27
1188,6,2012-05-10 17:19:59
1189,1,2011-03-04 18:10:16
1189,8,2011-03-04 18:10:37
1189,9,2011-03-04 18:25:12
1189,8,2011-04-14 16:43:04
1189,6,2011-04-14 16:43:14
1190,1,2012-01-02 19:49:47
1190,8,2012-01-02 19:49:58
1190,6,2012-01-02 21:00:55
1190,6,2012-01-02 21:00:56
1191,1,2010-02-09 00:06:58
1191,8,2010-02-09 00:12:00
1191,9,2010-02-09 00:12:28
1191,8,2010-02-26 01:56:34
1191,6,2010-02-26 18:09:32
1192,8,2012-03-27 17:53:32
1192,6,2012-03-29 15:37:55
1194,1,2011-01-10 19:50:41
1194,1,2011-01-12 17:54:14
1194,8,2011-01-12 18:32:22
1194,6,2011-01-12 23:40:13
1195,1,2012-01-24 22:27:17
1195,8,2012-01-31 20:29:27
1195,6,2012-02-07 19:01:30
1196,1,2010-02-02 19:17:37
1196,8,2010-02-16 01:21:37
1196,6,2010-02-16 01:22:30
1197,1,2011-12-20 18:21:55
1197,1,2011-12-20 18:44:46
1197,8,2011-12-21 19:09:33
1197,9,2011-12-21 20:24:14
1197,6,2011-12-23 00:48:16
1198,1,2012-03-08 00:57:18
1198,6,2012-03-08 00:59:42
1198,6,2012-03-08 00:59:43
1199,1,2012-02-22 00:27:29
1199,8,2012-02-22 17:57:31
1199,6,2012-02-22 19:17:46
1200,1,2011-06-08 21:51:32
1200,8,2011-06-09 15:07:27
1200,6,2011-06-14 00:17:20
1201,1,2012-05-15 15:07:16
1201,8,2012-05-15 15:16:00
1201,6,2012-05-15 21:59:20
1202,1,2010-09-06 18:26:13
1202,1,2010-09-08 22:56:29
1202,8,2010-09-09 15:37:19
1202,6,2010-09-09 15:56:27
1203,1,2011-09-08 21:30:42
1203,8,2011-10-03 18:32:48
1203,6,2011-10-03 18:39:13
1204,1,2010-06-30 17:08:26
1204,8,2010-07-29 21:25:46
1204,9,2010-07-29 21:38:22
1204,8,2010-07-30 16:08:27
1204,6,2010-07-30 16:08:57
1204,8,2010-08-04 18:52:02
1204,6,2010-08-05 18:53:57
1205,1,2011-06-13 17:22:41
1205,8,2011-06-13 17:22:52
1205,6,2011-06-13 17:23:20
1206,1,2011-03-03 23:28:56
1206,8,2011-03-03 23:29:37
1206,6,2011-03-05 02:00:05
1207,1,2011-05-04 21:49:39
1207,8,2011-05-18 18:28:05
1207,9,2011-05-18 18:43:36
1207,6,2011-05-24 17:31:18
1208,1,2012-02-10 17:59:22
1208,8,2012-02-10 17:59:55
1208,6,2012-02-11 02:05:32
1209,1,2011-04-18 18:48:58
1209,8,2011-04-19 16:39:22
1209,6,2011-04-19 18:48:39
1211,1,2010-05-24 20:25:24
1211,1,2010-06-04 21:04:07
1211,8,2010-06-04 21:04:18
1211,6,2010-06-04 21:05:47
1212,1,2011-05-19 23:29:29
1212,8,2011-05-19 23:29:52
1212,6,2011-05-20 15:56:24
1213,1,2011-01-04 23:22:59
1213,8,2011-01-20 17:29:18
1213,6,2011-01-21 18:45:18
1214,1,2011-03-15 18:06:36
1214,8,2011-03-15 18:11:14
1214,8,2011-03-15 18:16:59
1214,6,2011-03-15 18:29:40
1215,1,2012-02-07 19:27:05
1215,8,2012-02-07 20:04:13
1215,6,2012-02-08 22:35:19
1216,1,2012-06-01 16:26:11
1216,8,2012-06-04 15:55:24
1216,6,2012-06-07 23:07:55
1217,1,2012-01-11 20:00:46
1217,8,2012-01-11 20:00:55
1217,6,2012-01-30 17:29:07
1218,1,2010-07-29 00:07:39
1218,8,2010-08-25 18:15:54
1218,9,2010-08-25 18:19:50
1218,8,2010-08-27 20:53:35
1218,6,2010-08-27 20:56:35
1219,1,2012-01-26 01:22:05
1219,8,2012-01-26 01:43:36
1219,6,2012-02-02 20:01:41
1220,1,2010-10-21 20:42:29
1220,8,2010-10-21 21:57:26
1220,6,2010-10-21 21:59:06
1222,1,2011-09-27 20:49:52
1222,8,2011-09-30 21:46:52
1222,6,2011-10-06 15:34:32
1223,1,2010-01-26 20:36:21
1223,8,2010-01-26 20:36:30
1223,6,2010-01-27 01:06:29
1223,8,2010-01-27 23:28:58
1223,6,2010-02-08 20:54:13
1224,1,2010-11-04 17:56:44
1224,8,2010-11-04 22:53:48
1224,6,2010-11-05 20:34:32
1225,1,2011-08-03 20:14:54
1225,6,2011-08-11 15:32:57
1226,1,2011-10-28 16:12:21
1226,6,2011-10-28 21:47:35
1226,6,2011-10-28 21:47:35
1227,1,2011-02-17 17:20:28
1227,8,2011-02-18 19:44:10
1227,9,2011-03-03 00:25:06
1227,8,2011-03-03 00:28:01
1227,9,2011-03-03 00:38:40
1227,8,2011-03-30 18:25:28
1227,6,2011-03-30 18:25:39
1228,1,2011-03-08 22:29:52
1228,8,2011-03-08 23:36:37
1228,6,2011-03-08 23:37:31
1229,1,2012-01-18 22:49:23
1229,8,2012-01-18 22:49:32
1229,6,2012-01-25 17:31:08
1230,1,2012-07-23 23:34:10
1230,8,2012-07-23 23:34:20
1230,6,2012-09-05 22:49:30
1231,1,2010-10-26 16:10:17
1231,8,2010-10-26 22:31:56
1231,6,2010-10-26 22:32:05
1232,1,2010-10-19 21:44:24
1232,8,2010-10-20 22:16:30
1232,6,2010-10-20 22:16:43
1233,1,2012-06-26 15:05:06
1233,8,2012-06-26 16:04:31
1233,6,2012-06-26 23:10:47
1234,1,2011-07-21 21:31:45
1234,8,2011-07-25 18:42:21
1234,9,2011-07-29 16:11:46
1234,6,2011-07-29 17:35:08
1236,1,2012-01-20 20:58:38
1236,8,2012-01-27 18:24:34
1236,9,2012-02-11 01:27:16
1236,6,2012-02-29 00:51:07
1237,1,2010-09-29 16:13:24
1237,8,2010-09-29 16:24:50
1237,6,2010-09-29 16:33:08
1240,1,2011-01-12 17:36:24
1240,8,2011-01-12 17:36:40
1240,6,2011-01-18 23:10:14
1241,1,2011-05-12 16:15:54
1241,8,2011-05-13 21:24:34
1241,6,2011-05-17 21:58:46
1242,1,2010-08-03 21:32:39
1242,8,2010-09-03 21:20:03
1242,6,2010-09-03 21:20:38
1243,1,2011-04-28 21:14:17
1243,8,2011-04-28 21:15:05
1243,6,2011-05-10 23:22:45
1244,1,2012-01-03 23:28:01
1244,8,2012-01-09 20:30:54
1244,6,2012-01-09 20:34:14
1245,1,2010-03-11 23:28:06
1245,8,2010-03-15 19:14:59
1245,9,2010-03-15 19:15:11
1245,8,2010-03-23 17:27:31
1245,6,2010-03-23 17:27:39
1245,8,2010-03-23 23:37:15
1245,9,2010-03-23 23:37:26
1245,8,2010-03-24 20:28:29
1245,2,2010-03-24 20:28:37
1245,6,2010-04-07 16:18:56
1245,8,2010-04-13 16:14:05
1245,6,2010-04-13 16:16:05
1247,1,2010-07-28 18:24:44
1247,8,2010-07-29 17:04:00
1247,9,2010-07-29 17:04:40
1247,8,2010-08-02 20:24:32
1247,6,2010-08-02 20:25:14
1248,1,2011-12-29 00:03:25
1248,8,2012-01-02 17:52:16
1248,9,2012-01-11 22:50:22
1248,9,2012-01-17 22:37:05
1248,6,2012-01-19 01:54:54
1251,1,2012-07-18 18:59:39
1251,8,2012-07-19 22:24:54
1251,9,2012-07-19 23:57:30
1251,6,2012-07-25 23:49:27
1252,1,2011-04-01 17:04:45
1252,8,2011-04-01 17:05:07
1252,6,2011-04-05 21:06:00
1252,6,2011-04-05 21:06:00
1253,1,2010-04-28 21:42:14
1253,8,2010-05-21 15:57:24
1253,6,2010-05-21 16:04:28
1255,1,2011-11-16 19:05:56
1255,8,2011-11-21 18:08:04
1255,9,2011-11-21 18:29:29
1255,6,2011-11-25 20:38:45
1256,1,2012-05-04 17:52:28
1256,8,2012-05-07 15:26:46
1256,9,2012-05-07 16:35:41
1256,6,2012-05-08 23:06:50
1257,1,2010-02-23 22:17:01
1257,8,2010-02-23 22:17:09
1257,6,2010-02-23 22:18:28
1258,1,2010-09-17 17:28:18
1258,8,2010-09-17 17:28:46
1258,6,2010-09-21 15:54:28
1259,1,2011-12-22 23:22:19
1259,6,2011-12-22 23:23:53
1259,6,2011-12-22 23:23:54
1260,1,2011-10-10 21:42:00
1260,8,2011-10-10 21:42:44
1260,6,2011-10-13 20:20:46
1262,1,2012-07-09 15:08:38
1262,8,2012-07-09 15:08:52
1262,6,2012-07-16 15:41:30
1263,1,2011-03-08 17:11:58
1263,8,2011-03-08 17:12:52
1263,6,2011-03-08 20:19:50
1264,1,2011-05-04 15:39:58
1264,8,2011-05-04 18:26:23
1264,9,2011-05-04 23:00:40
1264,8,2011-05-19 15:32:11
1264,6,2011-05-19 15:34:41
1265,1,2011-02-10 23:49:46
1265,1,2011-02-11 01:44:51
1265,8,2011-02-11 01:49:11
1265,6,2011-02-11 23:00:49
1266,1,2010-07-29 17:57:56
1266,8,2010-07-29 21:21:09
1266,6,2010-07-29 21:21:29
1267,1,2012-05-24 17:35:45
1267,8,2012-05-28 22:31:48
1267,6,2012-05-28 22:55:04
1268,1,2011-11-23 19:44:05
1268,6,2011-11-23 19:45:05
1270,1,2011-04-06 16:15:21
1270,8,2011-04-06 16:17:40
1270,9,2011-04-06 16:19:11
1270,8,2011-04-06 18:06:05
1270,6,2011-04-06 18:06:22
1271,1,2012-06-19 16:22:48
1271,6,2012-06-19 17:46:13
1273,1,2010-11-04 22:48:08
1273,8,2010-11-11 22:27:28
1273,6,2010-11-11 23:59:53
1274,1,2012-06-07 16:21:58
1274,8,2012-06-07 16:22:24
1274,6,2012-06-07 17:22:49
1276,1,2011-01-11 19:24:57
1276,1,2011-01-11 19:33:43
1276,8,2011-01-11 19:33:48
1276,6,2011-01-18 00:40:13
1277,1,2010-03-29 21:48:03
1277,8,2010-03-31 19:02:09
1277,6,2010-04-07 16:13:24
1278,1,2010-10-12 23:23:25
1278,8,2010-10-13 16:55:00
1278,6,2010-10-13 16:55:08
1279,1,2010-09-17 21:16:42
1279,1,2010-09-17 23:49:25
1279,8,2010-09-21 15:12:53
1279,6,2010-09-21 15:13:28
1280,1,2010-09-03 15:48:05
1280,8,2010-09-09 19:59:32
1280,6,2010-09-09 20:08:56
1281,1,2012-06-28 15:03:06
1281,8,2012-06-28 15:03:28
1281,6,2012-06-28 16:01:26
1281,6,2012-06-28 16:01:27
1282,3,2010-07-01 20:14:34
1282,1,2010-07-01 20:32:08
1282,1,2010-07-02 16:53:50
1282,8,2010-07-02 20:24:18
1282,9,2010-07-02 20:24:33
1282,8,2010-07-29 16:22:16
1282,6,2010-07-29 16:22:33
1283,1,2010-05-17 22:50:31
1283,8,2010-05-25 17:00:26
1283,6,2010-05-25 17:00:37
1284,3,2010-05-27 22:14:04
1284,1,2010-05-27 23:48:06
1284,8,2010-05-27 23:48:15
1284,6,2010-05-28 17:28:19
1285,1,2011-01-31 19:42:03
1285,8,2011-01-31 19:54:35
1285,6,2011-01-31 19:54:51
1286,1,2011-03-14 19:46:56
1286,8,2011-03-14 19:47:27
1286,6,2011-03-15 00:08:30
1287,1,2012-05-11 23:26:17
1287,8,2012-05-14 21:04:33
1287,6,2012-05-14 23:58:40
1288,8,2011-04-27 18:30:33
1288,6,2011-04-28 18:35:57
1288,8,2011-04-28 18:37:57
1288,9,2011-04-28 18:38:05
1288,8,2011-05-03 17:17:47
1288,6,2011-05-03 17:18:46
1289,1,2010-11-26 23:22:27
1289,8,2010-11-26 23:22:41
1289,6,2010-11-26 23:22:49
1290,1,2012-08-09 21:19:16
1290,8,2012-08-09 21:19:28
1290,6,2012-08-09 21:22:59
1291,1,2011-03-03 01:02:54
1291,8,2011-03-03 01:03:12
1291,6,2011-03-03 01:06:58
1293,1,2012-02-14 00:11:25
1293,8,2012-02-14 20:51:06
1293,6,2012-02-14 22:24:02
1294,1,2011-09-15 20:26:09
1294,8,2011-09-20 17:37:07
1294,6,2011-09-20 23:19:21
1295,1,2012-04-12 22:57:38
1295,8,2012-04-12 22:57:47
1295,6,2012-04-13 15:59:58
1296,1,2011-11-22 17:08:57
1296,8,2011-11-23 01:05:16
1296,6,2011-11-25 22:58:41
1297,1,2010-12-22 17:22:44
1297,8,2010-12-28 02:01:15
1297,8,2011-02-03 22:20:53
1297,6,2011-02-03 22:45:35
1298,1,2010-12-22 18:22:41
1298,8,2010-12-24 01:13:50
1298,6,2010-12-24 01:13:58
1300,1,2011-01-17 19:36:18
1300,8,2011-01-27 20:15:35
1300,6,2011-01-27 20:23:25
1302,1,2011-03-08 17:55:21
1302,8,2011-03-08 17:57:26
1302,9,2011-03-08 19:39:56
1302,8,2011-03-18 18:53:33
1302,6,2011-03-18 18:53:49
1302,8,2011-03-22 17:10:15
1302,6,2011-03-28 16:06:13
1306,1,2011-04-21 20:27:11
1306,8,2011-04-21 20:32:11
1306,6,2011-04-22 16:21:01
1307,1,2010-11-05 20:57:43
1307,8,2010-11-11 22:24:36
1307,9,2010-11-23 22:30:43
1307,8,2010-12-20 19:27:53
1307,6,2010-12-20 19:28:10
1308,1,2010-12-21 23:23:11
1308,8,2010-12-21 23:59:20
1308,6,2010-12-23 00:18:08
1310,1,2010-12-15 17:56:44
1310,8,2010-12-15 17:57:29
1310,9,2010-12-15 17:57:43
1310,8,2011-01-10 17:28:37
1310,6,2011-01-10 17:28:52
1311,1,2012-01-24 17:16:57
1311,8,2012-01-24 17:17:22
1311,6,2012-01-24 18:27:58
1312,1,2011-06-20 15:36:15
1312,8,2011-06-20 15:46:13
1312,6,2011-06-20 15:52:36
1313,1,2012-09-03 18:50:54
1313,8,2012-09-03 18:52:34
1313,6,2012-09-19 16:10:34
1316,1,2012-05-16 15:08:15
1316,8,2012-05-16 15:35:03
1316,6,2012-05-16 15:48:57
1317,1,2012-07-18 15:01:14
1317,6,2012-07-18 15:24:34
1320,1,2012-05-02 20:09:26
1320,8,2012-05-02 21:49:15
1320,6,2012-05-07 18:20:51
1321,1,2012-04-18 16:55:20
1321,8,2012-04-18 20:36:14
1321,9,2012-04-23 15:20:19
1321,6,2012-05-11 16:51:18
1322,1,2010-06-04 17:44:39
1322,8,2010-06-04 18:42:32
1322,9,2010-06-04 18:42:52
1322,8,2010-06-22 00:34:06
1322,6,2010-06-22 00:34:13
1324,1,2011-04-20 22:51:26
1324,8,2011-04-20 22:51:48
1324,6,2011-04-26 17:22:16
1324,8,2011-05-03 18:00:28
1324,6,2011-05-04 16:47:04
1325,1,2012-01-11 18:44:33
1325,6,2012-01-12 23:25:42
1326,1,2011-10-24 18:09:39
1326,8,2011-10-24 18:09:49
1326,6,2011-10-28 21:16:38
1327,1,2012-08-07 20:34:32
1327,9,2012-09-05 20:43:03
1327,6,2012-09-13 22:58:00
1328,1,2010-02-23 00:00:57
1328,8,2010-02-23 00:01:16
1328,9,2010-02-24 00:52:23
1328,8,2010-02-24 18:50:30
1328,6,2010-02-24 19:29:49
1329,1,2012-03-01 22:23:41
1329,8,2012-03-02 16:57:34
1329,6,2012-03-02 23:50:16
1330,1,2012-08-10 21:34:03
1330,6,2012-08-13 17:26:32
1330,6,2012-08-13 17:26:32
1331,1,2011-12-09 18:38:14
1331,8,2011-12-09 18:38:22
1331,6,2011-12-14 18:09:36
1332,1,2012-09-04 00:10:07
1332,8,2012-09-05 15:13:32
1332,6,2012-09-20 21:22:50
1333,1,2010-06-01 15:53:51
1333,8,2010-06-04 17:16:54
1333,9,2010-06-04 20:12:27
1333,8,2010-06-09 19:47:56
1333,6,2010-06-09 19:48:04
1334,1,2012-02-17 23:33:50
1334,1,2012-02-17 23:45:57
1334,8,2012-02-20 17:47:32
1334,9,2012-02-22 02:00:14
1334,6,2012-02-22 22:53:23
1335,1,2011-11-03 19:52:15
1335,8,2011-11-03 19:52:31
1335,6,2011-11-04 00:53:26
1336,1,2012-02-07 20:20:12
1336,8,2012-02-07 20:20:24
1336,6,2012-02-09 20:44:03
1336,6,2012-02-09 20:44:04
1337,1,2011-09-16 21:19:34
1337,8,2011-10-11 22:12:12
1337,6,2011-10-11 22:12:58
1338,1,2012-09-13 21:52:09
1338,6,2012-10-01 16:22:48
1339,1,2011-06-27 22:21:02
1339,1,2011-06-27 22:29:27
1339,8,2011-07-01 22:31:29
1339,9,2011-07-11 20:47:43
1339,8,2011-07-12 21:39:57
1339,9,2011-07-12 21:45:22
1339,6,2011-07-13 15:32:18
1340,1,2010-07-27 21:32:52
1340,8,2010-07-27 21:41:21
1340,6,2010-07-27 21:41:28
1341,1,2011-07-13 16:16:30
1341,8,2011-07-13 22:01:30
1341,6,2011-07-13 22:02:33
1342,1,2011-07-29 21:03:29
1342,6,2011-08-03 16:37:40
1342,6,2011-08-03 16:37:41
1343,1,2012-05-29 23:40:26
1343,8,2012-05-30 22:46:28
1343,9,2012-05-31 18:43:47
1343,6,2012-05-31 21:18:43
1344,1,2012-07-17 18:39:38
1344,8,2012-07-17 18:39:48
1344,6,2012-07-17 20:46:20
1345,1,2011-04-13 23:24:54
1345,8,2011-04-13 23:25:35
1345,9,2011-04-20 20:56:05
1345,8,2011-05-03 15:21:42
1345,2,2011-05-03 15:25:49
1345,6,2011-05-18 16:37:33
1346,1,2011-12-13 17:38:37
1346,8,2011-12-14 01:11:08
1346,9,2011-12-15 17:54:06
1346,6,2012-01-03 01:28:35
1347,1,2010-11-15 17:19:05
1347,8,2010-11-15 19:14:08
1347,6,2010-11-17 20:25:24
1348,1,2011-02-10 17:16:03
1348,8,2011-02-10 17:16:33
1348,6,2011-02-11 00:55:20
1349,1,2011-12-27 23:51:23
1349,8,2012-01-05 19:04:26
1349,9,2012-01-10 20:11:34
1349,6,2012-01-20 18:09:17
1350,1,2012-05-09 00:05:37
1350,8,2012-05-16 16:04:37
1350,9,2012-05-16 23:11:27
1350,6,2012-05-25 15:42:41
1351,3,2010-06-10 15:24:28
1351,1,2010-06-10 19:14:25
1351,8,2010-06-17 20:41:37
1351,6,2010-07-01 17:20:34
1352,1,2010-02-18 00:36:36
1352,8,2010-02-18 23:17:36
1352,6,2010-02-18 23:17:42
1353,1,2010-09-13 17:20:51
1353,8,2010-09-13 17:21:11
1353,9,2010-09-30 23:02:20
1353,9,2010-10-07 17:33:35
1353,8,2010-10-08 18:13:46
1353,6,2010-10-08 18:13:59
